URL,TITLE,METADESCRIPTION,KEYWORDS,SOCIALTAGS,COURSENAME,PROVIDER,PRICE,DURATION,CERTIFICATE,INSTRUCTOR,DECRIPTION,LEVEL,ISVALID?
https://redhoop.com/free-american-online-courses.html,'Free American Online Courses','52 Free Online American Video Courses at RedHoop.com','Online courses; online classes; free online courses; free online classes; online education; education video; educational video; MOOC',N/A,'Free American Online Courses',N/A,N/A,N/A,N/A,N/A,N/A,N/A,no
https://redhoop.com/creativelive-presets-presets-presets-6287-2.html,'Online Course - Presets; Presets; Presets!','It s an online Arts and Photography course offered by creativeLIVE. Price: $29 Click to learn more and find similar courses.','Presets; Presets; Presets!; creativeLIVE; online Arts and Photography courses',N/A,'Online Course - Presets; Presets; Presets!',creativeLIVE,$29 ,N/A,No,'Jared Platt','Never Do It Twice: Using presets everywhere in Lightroom; from import to export. Synchronizing Presets: Keeping your Lightroom experience consistent on every computer you use. Creating Presets: Creating powerful presets that save time and provide consistent style. Preset Organization: Making your preset collection efficient through naming and organization. What The: How did you do that with a preset?','Appropriate for all',yes
https://redhoop.com/pluralsight-javascript-for-c-developers-6952-2.html,'Online Course - JavaScript for C Developers','It s an online Technology course offered by PluralSight. Price: Free Trial. Duration: 02:05:15.  Click to learn more and find similar courses.','JavaScript for C Developers; PluralSight; online Technology courses',N/A,'Online Course - JavaScript for C Developers',PluralSight,'Free Trial',2:05:15,Yes,'Shawn Wildermuth','Are you a C developer who wants to use JavaScript with Node.js; web development; and WinRT; all requiring JavaScript? Well you re not alone; this isn t an uncommon story. You may scoff at first that JavaScript is an immature language in comparison with your real love; but that s not the case. This course will show you how to take your C skills and apply them to great JavaScript development.',Intermediate,yes
https://redhoop.com/pluralsight-mysql-fundamentals-part-2-6980-2.html,'Online Course - MySQL Fundamentals Part 2','It s an online Technology course offered by PluralSight. Price: Free Trial. Duration: 02:43:41.  Click to learn more and find similar courses.','MySQL Fundamentals Part 2; PluralSight; online Technology courses',N/A,'Online Course - MySQL Fundamentals Part 2',PluralSight,'Free Trial',2:43:41,Yes,'Pinal Dave','MySQL is a popular choice of database for use in web applications; and is a central component of the widely used LAMP open source web application software stack. In this course; which is part 2 of the Fundamentals of MySQL series; we explore more advanced topics such as stored procedures and user-defined functions; subqueries and joins; views and events and triggers.',Intermediate,yes
https://redhoop.com/pluralsight-system-center-2012-operations-manager-configuring-and-managing-9182-2.html,'Online Course - System Center 2012 Operations Manager: Configuring and Managing','It s an online Technology course offered by PluralSight. Price: Free Trial. Duration: 05:06:34.  Click to learn more and find similar courses.','System Center 2012 Operations Manager: Configuring and Managing; PluralSight; online Technology courses',N/A,'Online Course - System Center 2012 Operations Manager: Configuring and Managing',PluralSight,'Free Trial',5:06:34,Yes,'Scott Lowe','Part 2 of 2 in the System Center 2012 Operations Manager series focuses on how to implement an enterprise-caliber monitoring framework that can be extended to meet practically any new need that may arise. This course is designed for those who have at least a basic knowledge of Windows and networking in a lab and covers topics such as vSphere monitoring; management packs; Audit Collection Services; and more.',Intermediate,yes
https://redhoop.com/khan-academy-separations-and-purifications-9452-2.html,'Online Course - Separations and purifications','It s an online Math and Science course offered by Khan Academy. Price: Free Click to learn more and find similar courses.','Separations and purifications; Khan Academy; online Math and Science courses',N/A,'Online Course - Separations and purifications','Khan Academy',Free,N/A,No,N/A,'5C: Learn how to separate and purify chemical compounds using organic chemistry laboratory techniques; including extraction; distillation; chromatography; and gel electrophoresis. By Angela Guerrero.','Appropriate for all',yes
https://redhoop.com/khan-academy-vector-dot-and-cross-products-3364-2.html,'Online Course - Vector dot and cross products','It s an online Math and Science course offered by Khan Academy. Price: Free Click to learn more and find similar courses.','Vector dot and cross products; Khan Academy; online Math and Science courses',N/A,'Online Course - Vector dot and cross products','Khan Academy',Free,N/A,No,N/A,'In this tutorial; we define two ways to  multiply  vectors-- the dot product and the cross product. As we progress; we ll get an intuitive feel for their meaning; how they can used and how the two vector products relate to each other.','Appropriate for all',yes
https://redhoop.com/khan-academy-more-analytic-geometry-2967-2.html,'Online Course - More analytic geometry','It s an online Math and Science course offered by Khan Academy. Price: Free Click to learn more and find similar courses.','More analytic geometry; Khan Academy; online Math and Science courses',N/A,'Online Course - More analytic geometry','Khan Academy',Free,N/A,No,N/A,'You re familiar with graphing lines; slope and y-intercepts. Now we are going to go further into analytic geometry by thinking about distances between points; midpoints; parallel lines and perpendicular ones. Enjoy!','Appropriate for all',yes
https://redhoop.com/free-maya-online-courses.html,'Free Maya Online Courses','6 Free Online Maya Video Courses at RedHoop.com','Online courses; online classes; free online courses; free online classes; online education; education video; educational video; MOOC',N/A,'Free Maya Online Courses',N/A,N/A,N/A,N/A,N/A,N/A,N/A,no
https://redhoop.com/coursera-developing-data-products-13001-2.html,'Online Course - Developing Data Products','It s an online Technology course offered by Coursera. Price: Free. Duration: 4 weeks.  Click to learn more and find similar courses.','Developing Data Products; Coursera; online Technology courses',N/A,'Online Course - Developing Data Products',Coursera,Free,'4 weeks',Yes,N/A,'A data product is the production output from a statistical analysis. Data products automate complex analysis tasks or use technology to expand the utility of a data informed model; algorithm or inference. This course covers the basics of creating data products using Shiny; R packages; and interactive graphics. The course will focus on the statistical fundamentals of creating a data product that can be used to tell a story about data to a mass audience.','Appropriate for all',yes
https://redhoop.com/khan-academy-aldehydes-and-ketones-13944-2.html,'Online Course - Aldehydes and ketones','It s an online Math and Science course offered by Khan Academy. Price: Free Click to learn more and find similar courses.','Aldehydes and ketones; Khan Academy; online Math and Science courses',N/A,'Online Course - Aldehydes and ketones','Khan Academy',Free,N/A,No,N/A,'5D: Learn how to name aldehydes and ketones; and then dive deeper and explore how they are formed and interact in chemical reactions. By Jay.','Appropriate for all',yes
https://redhoop.com/marketing-online-courses.html,'Marketing Online Courses','1262 Online Marketing Video Courses at RedHoop.com','Online courses; online classes; free online courses; free online classes; online education; education video; educational video; MOOC',N/A,'Marketing Online Courses',N/A,N/A,N/A,N/A,N/A,N/A,N/A,no
